"funnel_step","funnel_name","users","platform","age_range","total_usd","rides","cancellations","total_reviews","avg_rating","daily_date"
"4","rides_completed","15","web","25-34","312","15","0","7","2.8571428571428571","2021-09-22"
"4","rides_completed","27","web","35-44","559","27","0","24","2.4166666666666667","2021-09-22"
"4","rides_completed","2","web","45-54","52","2","0","2","3.0000000000000000","2021-09-22"
"4","rides_completed","25","web","Unknown","424","25","0","17","2.8823529411764706","2021-09-22"
"4","rides_completed","25","android","18-24","504","25","0","17","2.8823529411764706","2021-09-23"
"4","rides_completed","46","android","25-34","937","46","0","28","2.6785714285714286","2021-09-23"
"4","rides_completed","74","android","35-44","1479","74","0","53","2.8679245283018868","2021-09-23"
"4","rides_completed","20","android","45-54","366","20","0","15","3.4000000000000000","2021-09-23"
"4","rides_completed","47","android","Unknown","921","47","0","32","3.3125000000000000","2021-09-23"
"4","rides_completed","41","ios","18-24","867","41","0","27","3.6666666666666667","2021-09-23"
"4","rides_completed","91","ios","25-34","1769","91","0","61","2.7540983606557377","2021-09-23"
"4","rides_completed","119","ios","35-44","2397","119","0","84","3.2023809523809524","2021-09-23"
"4","rides_completed","39","ios","45-54","726","39","0","34","3.5882352941176471","2021-09-23"
"4","rides_completed","143","ios","Unknown","2830","143","0","91","3.3846153846153846","2021-09-23"
"4","rides_completed","9","web","18-24","169","9","0","7","3.0000000000000000","2021-09-23"
"4","rides_completed","16","web","25-34","337","16","0","12","2.9166666666666667","2021-09-23"
"4","rides_completed","30","web","35-44","596","30","0","20","3.2500000000000000","2021-09-23"
"4","rides_completed","9","web","45-54","178","9","0","8","2.3750000000000000","2021-09-23"
"4","rides_completed","15","web","Unknown","283","15","0","8","2.8750000000000000","2021-09-23"
"4","rides_completed","26","android","18-24","478","26","0","18","3.5000000000000000","2021-09-24"
"4","rides_completed","39","android","25-34","877","39","0","25","2.8400000000000000","2021-09-24"
"4","rides_completed","59","android","35-44","1106","59","0","43","3.0697674418604651","2021-09-24"
"4","rides_completed","17","android","45-54","343","17","0","15","2.5333333333333333","2021-09-24"
"4","rides_completed","63","android","Unknown","1255","63","0","36","2.6944444444444444","2021-09-24"
"4","rides_completed","45","ios","18-24","877","45","0","33","2.9696969696969697","2021-09-24"
"4","rides_completed","82","ios","25-34","1598","82","0","60","2.8333333333333333","2021-09-24"
"4","rides_completed","120","ios","35-44","2411","120","0","79","3.2151898734177215","2021-09-24"
"4","rides_completed","37","ios","45-54","700","37","0","25","3.0800000000000000","2021-09-24"
"4","rides_completed","146","ios","Unknown","2807","146","0","103","3.4951456310679612","2021-09-24"
"4","rides_completed","5","web","18-24","82","5","0","4","4.5000000000000000","2021-09-24"
"4","rides_completed","16","web","25-34","331","16","0","7","3.2857142857142857","2021-09-24"
"4","rides_completed","27","web","35-44","614","27","0","24","3.3333333333333333","2021-09-24"
"4","rides_completed","6","web","45-54","126","6","0","5","3.6000000000000000","2021-09-24"
"4","rides_completed","25","web","Unknown","540","25","0","17","3.2941176470588235","2021-09-24"
"4","rides_completed","22","android","18-24","472","22","0","15","3.6000000000000000","2021-09-25"
"4","rides_completed","44","android","25-34","921","44","0","26","2.7307692307692308","2021-09-25"
"4","rides_completed","81","android","35-44","1555","81","0","57","2.8070175438596491","2021-09-25"
"4","rides_completed","23","android","45-54","501","23","0","17","2.1176470588235294","2021-09-25"
"4","rides_completed","52","android","Unknown","1037","52","0","36","2.8333333333333333","2021-09-25"
"4","rides_completed","45","ios","18-24","900","45","0","29","2.8620689655172414","2021-09-25"
"4","rides_completed","93","ios","25-34","1846","93","0","61","2.8852459016393443","2021-09-25"
"4","rides_completed","124","ios","35-44","2491","124","0","90","2.9222222222222222","2021-09-25"
"4","rides_completed","38","ios","45-54","755","38","0","32","3.0625000000000000","2021-09-25"
"4","rides_completed","148","ios","Unknown","2969","148","0","100","3.0600000000000000","2021-09-25"
"4","rides_completed","7","web","18-24","138","7","0","5","4.2000000000000000","2021-09-25"
"4","rides_completed","11","web","25-34","217","11","0","9","2.4444444444444444","2021-09-25"
"4","rides_completed","28","web","35-44","550","28","0","18","3.6111111111111111","2021-09-25"
"4","rides_completed","8","web","45-54","139","8","0","7","3.2857142857142857","2021-09-25"
"4","rides_completed","14","web","Unknown","274","14","0","7","2.2857142857142857","2021-09-25"
"4","rides_completed","26","android","18-24","497","26","0","18","3.0555555555555556","2021-09-26"
"4","rides_completed","39","android","25-34","780","39","0","26","3.8076923076923077","2021-09-26"
"4","rides_completed","65","android","35-44","1281","65","0","46","2.8260869565217391","2021-09-26"
"4","rides_completed","18","android","45-54","347","18","0","16","3.3750000000000000","2021-09-26"
"4","rides_completed","64","android","Unknown","1245","64","0","40","3.4000000000000000","2021-09-26"
"4","rides_completed","49","ios","18-24","1016","49","0","35","3.3428571428571429","2021-09-26"
"4","rides_completed","85","ios","25-34","1687","85","0","63","3.1428571428571429","2021-09-26"
"4","rides_completed","124","ios","35-44","2449","124","0","82","3.1341463414634146","2021-09-26"
"4","rides_completed","36","ios","45-54","743","36","0","26","3.0769230769230769","2021-09-26"
"4","rides_completed","150","ios","Unknown","3044","150","0","106","3.1132075471698113","2021-09-26"
"4","rides_completed","6","web","18-24","112","6","0","5","3.4000000000000000","2021-09-26"
"4","rides_completed","15","web","25-34","319","15","0","6","4.1666666666666667","2021-09-26"
"4","rides_completed","25","web","35-44","507","25","0","23","2.9130434782608696","2021-09-26"
"4","rides_completed","5","web","45-54","105","5","0","4","3.0000000000000000","2021-09-26"
"4","rides_completed","25","web","Unknown","494","25","0","16","3.5000000000000000","2021-09-26"
"4","rides_completed","25","android","18-24","483","25","0","17","3.1764705882352941","2021-09-27"
"4","rides_completed","43","android","25-34","827","43","0","26","2.5384615384615385","2021-09-27"
"4","rides_completed","79","android","35-44","1624","79","0","56","3.1785714285714286","2021-09-27"
"4","rides_completed","21","android","45-54","445","21","0","15","2.8000000000000000","2021-09-27"
"4","rides_completed","51","android","Unknown","1012","51","0","32","2.9375000000000000","2021-09-27"
"4","rides_completed","46","ios","18-24","1014","46","0","30","2.5000000000000000","2021-09-27"
"4","rides_completed","98","ios","25-34","1951","98","0","65","2.9076923076923077","2021-09-27"
"4","rides_completed","119","ios","35-44","2294","119","0","82","3.0609756097560976","2021-09-27"
"4","rides_completed","42","ios","45-54","864","42","0","36","3.0833333333333333","2021-09-27"
"4","rides_completed","150","ios","Unknown","2985","150","0","101","3.4059405940594059","2021-09-27"
"4","rides_completed","8","web","18-24","173","8","0","6","2.3333333333333333","2021-09-27"
"4","rides_completed","12","web","25-34","219","12","0","10","3.7000000000000000","2021-09-27"
"4","rides_completed","28","web","35-44","607","28","0","18","2.3333333333333333","2021-09-27"
"4","rides_completed","9","web","45-54","182","9","0","8","2.8750000000000000","2021-09-27"
"4","rides_completed","15","web","Unknown","242","15","0","9","3.1111111111111111","2021-09-27"
"4","rides_completed","25","android","18-24","490","25","0","18","3.0000000000000000","2021-09-28"
"4","rides_completed","43","android","25-34","800","43","0","28","3.3928571428571429","2021-09-28"
"4","rides_completed","63","android","35-44","1284","63","0","43","3.0465116279069767","2021-09-28"
"4","rides_completed","16","android","45-54","304","16","0","14","3.1428571428571429","2021-09-28"
"4","rides_completed","69","android","Unknown","1432","69","0","44","3.1136363636363636","2021-09-28"
"4","rides_completed","51","ios","18-24","1065","51","0","37","3.3513513513513514","2021-09-28"
"4","rides_completed","91","ios","25-34","1749","91","0","67","2.9552238805970149","2021-09-28"
"4","rides_completed","131","ios","35-44","2628","131","0","85","2.9294117647058824","2021-09-28"
"4","rides_completed","38","ios","45-54","785","38","0","27","2.7407407407407407","2021-09-28"
"4","rides_completed","150","ios","Unknown","2984","150","0","103","3.0000000000000000","2021-09-28"
"4","rides_completed","6","web","18-24","118","6","0","5","4.2000000000000000","2021-09-28"
"4","rides_completed","13","web","25-34","244","13","0","4","2.0000000000000000","2021-09-28"
"4","rides_completed","23","web","35-44","528","23","0","21","2.6190476190476190","2021-09-28"
"4","rides_completed","4","web","45-54","76","4","0","3","3.6666666666666667","2021-09-28"
"4","rides_completed","27","web","Unknown","497","27","0","17","3.6470588235294118","2021-09-28"
"4","rides_completed","21","android","18-24","435","21","0","15","3.8000000000000000","2021-09-29"
"4","rides_completed","44","android","25-34","870","44","0","27","3.1111111111111111","2021-09-29"
"4","rides_completed","75","android","35-44","1510","75","0","52","2.8076923076923077","2021-09-29"
"4","rides_completed","23","android","45-54","478","23","0","17","3.0000000000000000","2021-09-29"
"4","rides_completed","57","android","Unknown","1156","57","0","37","2.7837837837837838","2021-09-29"
"4","rides_completed","46","ios","18-24","955","46","0","30","2.8000000000000000","2021-09-29"
"4","rides_completed","94","ios","25-34","1837","94","0","64","3.3281250000000000","2021-09-29"
"4","rides_completed","128","ios","35-44","2473","128","0","89","2.8764044943820225","2021-09-29"
"4","rides_completed","42","ios","45-54","900","42","0","36","2.8611111111111111","2021-09-29"
"4","rides_completed","156","ios","Unknown","3008","156","0","104","3.0480769230769231","2021-09-29"
"4","rides_completed","8","web","18-24","157","8","0","7","2.7142857142857143","2021-09-29"
"4","rides_completed","12","web","25-34","243","12","0","10","2.9000000000000000","2021-09-29"
"4","rides_completed","30","web","35-44","589","30","0","21","2.8571428571428571","2021-09-29"
"4","rides_completed","8","web","45-54","174","8","0","7","2.0000000000000000","2021-09-29"
"4","rides_completed","13","web","Unknown","262","13","0","6","3.3333333333333333","2021-09-29"
"4","rides_completed","25","android","18-24","463","25","0","16","2.8125000000000000","2021-09-30"
"4","rides_completed","39","android","25-34","813","39","0","25","3.4800000000000000","2021-09-30"
"4","rides_completed","69","android","35-44","1488","69","0","49","3.0408163265306122","2021-09-30"
"4","rides_completed","17","android","45-54","354","17","0","15","2.8666666666666667","2021-09-30"
"4","rides_completed","71","android","Unknown","1390","71","0","47","3.1914893617021277","2021-09-30"
"4","rides_completed","51","ios","18-24","991","51","0","36","2.9722222222222222","2021-09-30"
"4","rides_completed","93","ios","25-34","1873","93","0","68","2.8676470588235294","2021-09-30"
"4","rides_completed","136","ios","35-44","2694","136","0","86","3.0116279069767442","2021-09-30"
"4","rides_completed","38","ios","45-54","795","38","0","28","3.0714285714285714","2021-09-30"
"4","rides_completed","151","ios","Unknown","2925","151","0","104","2.9519230769230769","2021-09-30"
"4","rides_completed","5","web","18-24","99","5","0","4","4.2500000000000000","2021-09-30"
"4","rides_completed","14","web","25-34","271","14","0","5","2.0000000000000000","2021-09-30"
"4","rides_completed","21","web","35-44","455","21","0","19","3.0526315789473684","2021-09-30"
"4","rides_completed","5","web","45-54","92","5","0","4","4.2500000000000000","2021-09-30"
"4","rides_completed","30","web","Unknown","581","30","0","19","3.5263157894736842","2021-09-30"
"4","rides_completed","21","android","18-24","417","21","0","15","3.1333333333333333","2021-10-01"
"4","rides_completed","44","android","25-34","893","44","0","25","3.5600000000000000","2021-10-01"
"4","rides_completed","74","android","35-44","1440","74","0","48","2.8541666666666667","2021-10-01"
"4","rides_completed","25","android","45-54","482","25","0","19","2.5263157894736842","2021-10-01"
"4","rides_completed","58","android","Unknown","1234","58","0","39","3.7435897435897436","2021-10-01"
"4","rides_completed","45","ios","18-24","923","45","0","30","3.3666666666666667","2021-10-01"
"4","rides_completed","101","ios","25-34","2106","101","0","68","2.8382352941176471","2021-10-01"
"4","rides_completed","127","ios","35-44","2594","127","0","90","2.9666666666666667","2021-10-01"
"4","rides_completed","40","ios","45-54","754","40","0","34","3.0588235294117647","2021-10-01"
"4","rides_completed","160","ios","Unknown","3226","160","0","107","2.9158878504672897","2021-10-01"
"4","rides_completed","9","web","18-24","152","9","0","7","2.7142857142857143","2021-10-01"
"4","rides_completed","10","web","25-34","236","10","0","8","3.3750000000000000","2021-10-01"
"4","rides_completed","27","web","35-44","464","27","0","18","3.0000000000000000","2021-10-01"
"4","rides_completed","8","web","45-54","160","8","0","7","3.1428571428571429","2021-10-01"
"4","rides_completed","11","web","Unknown","208","11","0","5","2.6000000000000000","2021-10-01"
"4","rides_completed","26","android","18-24","465","26","0","17","2.7647058823529412","2021-10-02"
