"user_id","unique_drivers","unique_rides","decline_count","avg_rating","lost_total_usd","gained_total_usd"
"114295","35","35","2","1.50","43.730000000000004","658.4999999999999"
"114308","37","37","2","1.00","22.75","663.4000000000001"
"114319","40","40","2","","38.22","758.5399999999998"
"114337","45","45","2","","54.97","860.9300000000001"
"114359","42","42","2","","32.019999999999996","789.4100000000001"
"114366","31","31","2","4.00","30.71","495.58"
"114389","36","36","2","","43.31999999999999","668.6800000000001"
"114396","35","35","2","","48.33","643.2600000000001"
"114400","39","39","2","3.00","38.41","767.47"
"114405","41","41","2","3.00","51.2","799.03"
"114420","30","30","2","4.00","30","572.15"
"114435","32","32","2","","43.03","596.2600000000001"
"114438","28","28","2","2.00","39.18","483.5200000000001"
"114447","32","32","2","4.50","22.47","571.3700000000001"
"114451","35","35","2","1.00","39.33","666.3899999999999"
"114460","39","39","2","5.00","33.2","780.4000000000001"
"114464","23","23","2","3.50","57.24","474.9799999999999"
"114475","36","36","2","3.00","40.58","651.77"
"114480","37","37","2","2.50","31.520000000000003","736.6100000000001"
"114493","32","32","2","4.50","34.5","570.2100000000002"
"114502","28","28","2","","35.980000000000004","480.20000000000005"
"114542","35","35","2","1.50","32.73","625.3999999999999"
"114553","34","34","2","2.00","39.14","645.5799999999999"
"114555","39","39","2","1.00","34.01","768.3799999999999"
"114582","35","35","2","1.50","45.480000000000004","624.9300000000001"
"114589","37","37","2","3.00","43.97","674.1199999999998"
"114608","35","35","2","","23.46","637.1899999999999"
"114611","37","37","2","1.50","53.17","711.64"
"114617","38","38","2","","31.28","711.8099999999998"
"114618","34","34","2","2.00","34.14","650.8800000000001"
"114638","37","37","2","","40.870000000000005","675.5300000000001"
"114677","33","33","2","","35.480000000000004","633.93"
"114717","32","32","2","","32.07","566.8700000000001"
"114728","34","34","2","1.50","44.83","596.9200000000001"
"114751","27","27","2","","46.75","495.28"
"114760","35","35","2","4.50","41.25","731.7700000000002"
"114766","31","31","2","1.50","37.730000000000004","628.56"
"114779","46","46","2","","38.1","864.8700000000002"
"114788","32","32","2","3.00","29.08","631.85"
"114791","30","30","2","2.00","31.07","597.0099999999999"
"114842","32","32","2","3.50","41.82","561.96"
"114844","36","36","2","2.50","24.729999999999997","625.0700000000002"
"114845","35","35","2","3.00","57.629999999999995","687.94"
"114847","28","28","2","","38.1","530.8299999999999"
"114857","34","34","2","3.50","44.61","685.23"
"114865","39","39","2","","33.86","757.4"
"114877","39","39","2","","39.8","737.79"
"114894","41","41","2","","41.22","763.0999999999999"
"114895","50","50","2","3.00","41.010000000000005","1017.7899999999998"
"114905","33","33","2","2.50","52.57","623.75"
"114906","38","38","2","3.00","35.8","767.42"
"114916","37","37","2","1.50","29.259999999999998","698.59"
"114917","35","35","2","2.50","44.05","692.6"
"114932","38","38","2","2.00","49.31","694.5800000000002"
"114943","45","45","2","3.00","42.08","863.4999999999997"
"114944","38","38","2","","29.81","699.77"
"114945","24","24","2","1.00","30.59","445.29"
"114951","50","50","2","3.00","37.18","940.62"
"114961","40","40","2","2.50","46.89","767.6000000000004"
"114964","45","45","2","","36.33","874.0899999999999"
"114983","34","34","2","4.50","49.98","617.7099999999999"
"115010","22","22","2","5.00","38.49","435.7799999999999"
"115012","33","34","2","3.00","45.53","646.13"
"115023","31","31","2","4.00","47.62","599.26"
"115024","41","41","2","","23.700000000000003","829.5799999999999"
"115030","36","36","2","","32.019999999999996","679.2599999999998"
"115044","33","33","2","1.00","23.15","624.31"
"115054","42","42","2","3.00","44.67","791.2500000000002"
"115059","39","39","2","2.50","39.760000000000005","721.8799999999999"
"115063","39","39","2","","35.53","760.02"
"115077","31","31","2","","43.73","620.38"
"115082","37","37","2","4.50","39.14","697.53"
"115088","31","32","2","1.00","45.400000000000006","615.7"
"115097","39","39","2","","42.58","710.9199999999998"
"115099","31","31","2","3.50","58.2","547.27"
"115105","36","36","2","","47.78","745.1299999999998"
"115109","49","50","2","4.00","27.689999999999998","1010.01"
"115110","40","40","2","3.50","54.74","800.0100000000001"
"115162","44","44","2","3.00","47.43","830.6399999999998"
"115174","29","29","2","","26.61","534.71"
"115180","31","31","2","","45.370000000000005","581.2800000000001"
"115196","40","40","2","","48.04","738.19"
"115197","39","39","2","2.00","24.23","728.65"
"115220","37","37","2","","47.91","710.6299999999999"
"115224","48","48","2","4.00","46.14","864.79"
"115235","40","40","2","","27.36","759.6100000000001"
"115248","34","34","2","","27.36","693.18"
"115257","35","35","2","","30.54","702.1200000000001"
"115263","37","37","2","1.00","31.08","642.19"
"115269","34","34","2","4.50","33.01","627.27"
"115275","33","34","2","","49.16","603.1700000000001"
"115298","33","33","2","3.00","47.47","628.24"
"115304","41","41","2","","41.35","795.3800000000001"
"115314","26","26","2","3.00","54.3","526.38"
"115327","30","30","2","4.00","36.67","615.6999999999999"
"115338","32","32","2","4.50","52.480000000000004","596.9399999999999"
"115388","31","31","2","5.00","44.45","565.0600000000001"
"115394","35","35","2","3.50","27.15","686.8400000000001"
"115405","33","33","2","","35.379999999999995","625.7800000000001"
"115409","45","45","2","2.00","38.53","917.6999999999998"
"115413","45","45","2","","34.65","914.4399999999999"
"115424","38","38","2","","45.97","703.8100000000001"
"115428","43","43","2","4.00","42.75","905.2099999999999"
"115434","40","40","2","3.00","45.67","769.4800000000001"
"115436","48","48","2","3.00","53.88","949.6400000000002"
"115460","33","33","2","3.00","24.41","612.13"
"115492","31","31","2","2.50","42.38","606.2199999999999"
"115495","36","36","2","1.50","41.370000000000005","717.4700000000001"
"115507","34","35","2","","44.230000000000004","680.44"
"115512","37","37","2","","35.86","750.9399999999999"
"115521","39","39","2","1.00","43.22","757.17"
"115530","39","39","2","2.50","38.730000000000004","730.0899999999999"
"115577","38","38","2","","48.239999999999995","697.1199999999999"
"115595","32","32","2","3.00","42.97","599.95"
"115615","28","28","2","","37.28","500.19"
"115616","47","47","2","2.50","35","805.7700000000001"
"115618","39","39","2","1.00","30.6","746.8199999999999"
"115629","31","31","2","4.50","41.32","584.5600000000001"
"115639","30","30","2","3.00","42.980000000000004","546.6400000000001"
"115650","29","29","2","","36.86","516.02"
"115655","38","38","2","1.00","36.5","751.85"
"115663","31","31","2","4.50","47.35","560.95"
"115680","34","34","2","","30.6","614.3900000000001"
"115690","35","35","2","1.00","35.72","693.97"
"115695","37","37","2","2.50","42.25","612.75"
"115698","28","28","2","3.00","26.43","571.82"
"115705","42","42","2","","49.400000000000006","749.0399999999996"
"115716","33","34","2","4.00","53.71","631.06"
"115724","37","37","2","2.00","33.61","685.4900000000001"
"115739","43","43","2","","35.730000000000004","815.71"
"115759","41","41","2","3.00","48.1","767.66"
"115764","46","46","2","4.50","45.88","845.9300000000001"
"115786","25","25","2","4.50","47.32","511.44000000000005"
"115787","34","34","2","","31.72","619.1500000000001"
"115802","43","43","2","1.00","48.32","804.5699999999998"
"115807","49","49","2","","47.3","933.2799999999997"
"115811","44","44","2","4.50","34.94","847.1200000000002"
"115814","32","32","2","4.00","25.62","630.99"
"115850","31","31","2","4.50","41.269999999999996","563.05"
"115864","39","39","2","","46.42","681.4499999999999"
"115881","33","33","2","1.00","36.72","623.8300000000002"
"115912","36","36","2","2.50","30.45","668.9200000000001"
"115920","39","39","2","2.50","39.39","859.53"
"115926","39","39","2","4.00","25.26","736.2499999999999"
"115945","29","29","2","2.50","24.71","548.0799999999999"
"115950","34","34","2","4.00","40.980000000000004","636.84"
"115951","39","39","2","3.00","52.959999999999994","708.0100000000001"
"115965","42","42","2","2.50","46.81","762.93"
"115966","38","38","2","2.50","50.34","676.8499999999999"
"115982","30","30","2","4.00","54.19","507.9199999999999"
"115996","33","33","2","4.00","30.380000000000003","607.2400000000001"
"115997","51","51","2","","41.8","897.32"
"116003","32","32","2","","52.5","547.2599999999999"
"116038","37","37","2","4.50","24.65","711.78"
"116049","39","39","2","5.00","40.85","657.96"
"116050","37","37","2","4.00","34.620000000000005","741.6500000000002"
"116071","34","34","2","4.00","26.04","629.2400000000001"
"116086","42","42","2","","38.14","795.9200000000001"
"116103","35","35","2","2.50","43.57","702.5599999999998"
"116121","43","43","2","3.00","45.989999999999995","784.15"
"116123","29","29","2","2.50","33.88","519.2300000000001"
"116129","33","33","2","4.00","32.92","633.14"
"116138","45","45","2","","37.620000000000005","829.2800000000001"
"116148","35","35","2","","50.68","697.6200000000001"
"116152","27","27","2","","47.129999999999995","534.74"
"116154","32","32","2","","39.05","564.7099999999999"
"116170","35","36","2","","36.79","690.4399999999998"
"116189","31","31","2","","42.480000000000004","534.0500000000001"
"116202","43","43","2","1.50","30.96","791.07"
"116205","32","32","2","","45.55","633.07"
"116213","28","28","2","","36.16","547.26"
"116215","34","34","2","4.50","43.8","614.1999999999999"
"116219","30","30","2","","41.97","579.1500000000001"
"116237","37","37","2","2.00","37.75","669.0800000000002"
"116258","31","31","2","3.50","39.29","570.3399999999999"
"116288","30","30","2","","47.32","551.8699999999999"
"116293","43","43","2","2.50","28.9","819.7500000000002"
"116320","39","39","2","1.50","36.43","787.0600000000001"
"116321","44","44","2","4.50","45.18","781.3200000000002"
"116340","32","32","2","2.50","28.09","581.1300000000001"
"116363","31","31","2","2.50","32.28","536.31"
"116364","35","35","2","3.50","37.23","690.57"
"116384","43","43","2","2.00","40.730000000000004","814.3000000000002"
"116395","31","31","2","4.50","46.81","613.6200000000001"
"116409","36","36","2","3.00","34.730000000000004","678.1800000000001"
"116428","31","31","2","5.00","34.14","574.08"
"116448","40","40","2","2.00","31.67","713.1699999999998"
"116460","39","39","2","","38.95","822.09"
"116462","33","33","2","3.00","33.99","583.8599999999999"
"116463","36","36","2","","36.12","706.9000000000001"
"116488","38","38","2","4.50","37.75","799.8399999999999"
"116491","29","29","2","2.50","33.35","537.65"
"116496","37","37","2","3.00","44.14","710.5000000000001"
"116497","33","33","2","","28.86","586.62"
"116500","36","36","2","1.00","48.85","636.9199999999998"
"116517","29","29","2","","42.760000000000005","578.2999999999998"
"116518","36","37","2","2.50","31.32","763.6099999999998"
"116543","31","31","2","4.00","33.51","598.9199999999998"
"116545","33","33","2","3.00","45.66","556.9499999999999"
"116560","40","40","2","2.50","49.2","811.33"
"116561","49","49","2","","29.189999999999998","1001.5600000000001"
"116570","46","46","2","1.00","43.66","992.7499999999998"
"116578","36","36","2","","36.61","688.2700000000001"
"116590","34","34","2","5.00","39.67","577.18"
"116596","30","30","2","4.00","50.57","582.49"
"116600","38","38","2","1.00","44.55","729.4799999999998"
"116607","48","48","2","3.00","50.28","916.24"
"116609","36","36","2","4.50","45.769999999999996","638.4499999999999"
"116622","34","34","2","","34.6","658.74"
"116628","38","38","2","3.00","45.46","731.97"
"116630","35","35","2","2.50","42.04","667.8900000000002"
"116635","32","32","2","","39.93","617.5800000000002"
"116649","48","48","2","4.50","37.1","952.34"
"116651","37","37","2","4.00","36.71","630.9999999999999"
"116654","32","32","2","","45.91","600.1899999999999"
"116658","27","27","2","1.00","30.87","490.65000000000003"
"116660","45","45","2","","26.26","843.1500000000002"
"116669","41","41","2","","39.730000000000004","823.3499999999999"
"116678","41","41","2","","37.46","751.7"
"116699","52","52","2","2.50","30.769999999999996","950.2"
"116704","44","44","2","","29.160000000000004","841.1799999999997"
"116711","33","33","2","4.00","27.55","593.6600000000002"
"116723","24","24","2","","42.120000000000005","497.8"
"116755","42","42","2","","44.67","822.9399999999999"
"116759","37","37","2","","45.67","751.9599999999999"
"116760","40","40","2","","50.07","767"
"116778","31","31","2","5.00","36.11","631.6500000000001"
"116801","29","29","2","","47.97","547.77"
"116804","40","40","2","","38.92","794.4399999999998"
"116809","31","31","2","3.00","33.96","614.7999999999998"
"116817","34","34","2","3.00","22.799999999999997","624.01"
"116834","36","36","2","1.00","38.71","634.61"
"116838","31","31","2","","29.89","550.2900000000001"
"116839","38","38","2","4.50","39.92","684.1399999999999"
"116841","34","34","2","","38.620000000000005","617.5699999999999"
"116867","29","29","2","","51.71","546.0200000000001"
"116868","35","35","2","4.00","29.06","675.2900000000001"
"116877","44","44","2","3.50","39.36","836.8799999999998"
"116896","37","37","2","2.50","36.87","715.52"
"116908","35","35","2","3.00","51.19","677.6700000000002"
"116915","28","28","2","","20.740000000000002","510.49"
"116946","32","32","2","","44.08","602.73"
"116965","49","49","2","4.00","36.69","962.9899999999999"
"116975","40","40","2","3.00","40.82","765.36"
"116978","39","39","2","3.50","37.23","728.9500000000002"
"117003","43","43","2","1.50","49.84","812.76"
"117005","36","37","2","1.00","43.15","746.1999999999997"
"117008","33","33","2","1.50","46.39","641.4300000000001"
"117018","34","34","2","","34.15","711.7300000000001"
"117036","36","36","2","","41.32","621.24"
"117037","35","35","2","4.00","40.84","692.1099999999999"
"117039","44","44","2","4.50","30.560000000000002","811.6099999999998"
"117043","28","28","2","3.50","45.620000000000005","460.28"
"117056","35","35","2","","28.2","646.7200000000001"
"117059","48","48","2","3.00","30.2","930.5899999999998"
"117067","39","39","2","4.50","21.64","738.0200000000001"
"117068","43","43","2","1.50","22.28","873.4200000000002"
"117085","30","30","2","","22.590000000000003","593.9599999999998"
"117100","39","39","2","3.50","41.72","729.6000000000001"
"117109","42","42","2","3.00","48.04","807.2500000000002"
"117113","38","38","2","5.00","38.05","727.12"
"117114","31","31","2","1.00","55.510000000000005","556.94"
"117116","30","30","2","1.00","56.94","552.16"
"117125","35","35","2","3.50","47.31","696.1400000000002"
"117127","40","40","2","3.00","47.099999999999994","758.36"
"117158","43","43","2","","27.65","865.8000000000001"
"117160","42","42","2","4.00","42.53","814.8100000000002"
