"user_id","total_rides","rides_completed","rides_canceled"
"115930","34","34","0"
"115931","25","25","0"
"115932","25","0","25"
"115935","25","25","0"
"115937","34","34","0"
"115938","20","0","20"
"115939","31","31","0"
"115941","46","46","0"
"115942","34","34","0"
"115943","38","38","0"
"115944","36","36","0"
"115945","29","29","0"
"115946","29","0","29"
"115947","32","0","32"
"115948","33","0","33"
"115949","41","0","41"
"115950","34","34","0"
"115951","39","39","0"
"115952","30","0","30"
"115953","27","0","27"
"115954","25","0","25"
"115955","26","0","26"
"115956","40","40","0"
"115957","38","38","0"
"115958","43","43","0"
"115959","20","0","20"
"115961","29","29","0"
"115962","28","0","28"
"115963","15","0","15"
"115964","19","0","19"
"115965","42","42","0"
"115966","38","38","0"
"115967","16","0","16"
"115968","32","32","0"
"115971","26","0","26"
"115972","30","30","0"
"115974","36","36","0"
"115976","41","0","41"
"115978","39","39","0"
"115979","30","0","30"
"115982","30","30","0"
"115984","33","33","0"
"115986","36","36","0"
"115987","25","0","25"
"115988","26","0","26"
"115991","24","0","24"
"115994","31","31","0"
"115995","18","0","18"
"115996","33","33","0"
"115997","51","51","0"
"116000","31","0","31"
"116001","27","0","27"
"116003","32","32","0"
"116005","30","0","30"
"116007","38","38","0"
"116010","23","0","23"
"116011","34","34","0"
"116012","33","33","0"
"116013","27","0","27"
"116016","19","0","19"
"116017","24","0","24"
"116018","18","0","18"
"116019","29","0","29"
"116020","32","32","0"
"116021","39","39","0"
"116023","28","28","0"
"116024","28","28","0"
"116026","29","0","29"
"116028","22","0","22"
"116030","21","0","21"
"116033","37","37","0"
"116036","40","40","0"
"116037","38","38","0"
"116038","37","37","0"
"116039","38","38","0"
"116040","30","0","30"
"116041","33","33","0"
"116042","26","0","26"
"116043","17","0","17"
"116044","27","0","27"
"116045","40","40","0"
"116047","23","23","0"
"116048","24","0","24"
"116049","39","39","0"
"116050","37","37","0"
"116052","23","0","23"
"116053","21","0","21"
"116055","32","32","0"
"116056","31","31","0"
"116057","25","0","25"
"116058","30","0","30"
"116061","26","0","26"
"116062","27","27","0"
"116063","24","0","24"
"116064","20","0","20"
"116067","30","30","0"
"116068","42","42","0"
"116070","41","41","0"
"116071","34","34","0"
"116072","22","0","22"
"116073","30","0","30"
"116074","29","0","29"
"116076","15","0","15"
"116078","16","0","16"
"116080","33","33","0"
"116081","27","27","0"
"116082","47","47","0"
"116083","39","39","0"
"116085","21","0","21"
"116086","42","42","0"
"116087","22","0","22"
"116088","38","38","0"
"116089","21","0","21"
"116090","21","0","21"
"116093","38","38","0"
"116094","21","0","21"
"116095","37","37","0"
"116096","40","40","0"
"116098","29","29","0"
"116099","33","33","0"
"116101","41","41","0"
"116103","35","35","0"
"116105","28","0","28"
"116107","34","34","0"
"116109","22","0","22"
"116110","29","29","0"
"116111","26","0","26"
"116114","33","33","0"
"116115","38","38","0"
"116117","31","31","0"
"116119","38","38","0"
"116121","43","43","0"
"116123","29","29","0"
"116124","33","0","33"
"116125","31","0","31"
"116127","25","0","25"
"116128","24","0","24"
"116129","33","33","0"
"116130","37","37","0"
"116131","21","0","21"
"116133","35","35","0"
"116135","34","34","0"
"116136","31","0","31"
"116137","26","0","26"
"116138","45","45","0"
"116139","24","0","24"
"116140","19","0","19"
"116141","26","0","26"
"116144","28","28","0"
"116146","22","0","22"
"116148","35","35","0"
"116151","17","0","17"
"116152","27","27","0"
"116153","22","0","22"
"116154","32","32","0"
"116155","25","0","25"
"116156","31","0","31"
"116157","24","24","0"
"116158","32","32","0"
"116160","25","25","0"
"116162","30","0","30"
"116163","34","34","0"
"116166","46","46","0"
"116167","36","36","0"
"116169","39","39","0"
"116170","36","36","0"
"116171","27","0","27"
"116172","33","33","0"
"116173","32","0","32"
"116176","22","0","22"
"116177","41","0","41"
"116179","31","0","31"
"116180","20","0","20"
"116183","24","0","24"
"116184","20","0","20"
"116186","20","0","20"
"116187","39","39","0"
"116189","31","31","0"
"116191","33","33","0"
"116193","43","43","0"
"116194","27","0","27"
"116195","32","32","0"
"116196","26","0","26"
"116201","34","0","34"
"116202","43","43","0"
"116203","28","0","28"
"116204","30","0","30"
"116205","32","32","0"
"116207","40","40","0"
"116208","25","0","25"
"116209","34","34","0"
"116211","34","34","0"
"116212","34","34","0"
"116213","28","28","0"
"116214","30","0","30"
"116215","34","34","0"
"116218","23","0","23"
"116219","30","30","0"
"116220","27","0","27"
"116221","22","0","22"
"116222","35","35","0"
"116224","27","0","27"
"116226","28","0","28"
"116227","39","39","0"
"116229","24","0","24"
"116231","37","37","0"
"116232","42","42","0"
"116234","31","31","0"
"116237","37","37","0"
"116239","37","37","0"
"116240","24","0","24"
"116241","33","0","33"
"116243","26","0","26"
"116244","27","0","27"
"116245","31","0","31"
"116246","24","0","24"
"116247","27","0","27"
"116249","36","0","36"
"116250","35","35","0"
"116251","25","0","25"
"116252","43","43","0"
"116253","25","0","25"
"116254","36","36","0"
"116255","40","40","0"
"116256","23","0","23"
"116258","31","31","0"
"116259","26","0","26"
"116261","33","33","0"
"116262","18","0","18"
"116265","46","46","0"
"116267","34","0","34"
"116268","16","0","16"
"116269","41","41","0"
"116271","26","0","26"
"116272","19","0","19"
"116273","22","0","22"
"116276","31","0","31"
"116277","23","0","23"
"116279","35","35","0"
"116282","23","23","0"
"116284","42","42","0"
"116288","30","30","0"
"116289","31","31","0"
"116290","33","33","0"
"116291","30","0","30"
"116292","31","31","0"
"116293","43","43","0"
"116294","28","0","28"
"116295","33","33","0"
"116296","17","0","17"
"116297","29","0","29"
"116298","38","38","0"
"116300","27","0","27"
"116301","29","29","0"
"116303","22","0","22"
"116304","19","0","19"
"116305","21","0","21"
"116307","34","0","34"
"116308","26","0","26"
"116309","32","32","0"
"116310","35","0","35"
"116312","41","41","0"
"116313","33","33","0"
"116315","29","0","29"
"116317","29","0","29"
"116319","23","0","23"
"116320","39","39","0"
"116321","44","44","0"
"116324","36","36","0"
"116326","39","39","0"
"116327","41","41","0"
"116329","32","32","0"
"116330","23","0","23"
"116332","37","37","0"
"116333","47","47","0"
"116336","34","34","0"
"116337","21","0","21"
"116338","29","0","29"
"116340","32","32","0"
"116341","20","20","0"
"116343","40","40","0"
"116344","31","0","31"
"116345","40","40","0"
"116346","33","0","33"
"116347","30","0","30"
"116349","32","32","0"
"116350","35","0","35"
"116352","35","35","0"
"116354","27","27","0"
"116355","43","43","0"
"116357","31","0","31"
"116358","31","31","0"
"116359","24","0","24"
"116360","32","32","0"
"116363","31","31","0"
"116364","35","35","0"
"116365","43","43","0"
"116366","19","0","19"
"116367","34","34","0"
"116369","42","42","0"
"116370","18","0","18"
"116371","26","0","26"
"116373","22","0","22"
"116374","31","0","31"
"116375","25","0","25"
"116377","19","0","19"
"116378","30","0","30"
"116379","28","0","28"
"116382","37","37","0"
"116384","43","43","0"
"116385","38","38","0"
"116386","22","0","22"
"116387","35","35","0"
"116388","21","0","21"
"116389","34","34","0"
"116390","26","0","26"
"116391","26","0","26"
"116392","31","0","31"
"116393","40","40","0"
"116395","31","31","0"
"116397","41","41","0"
"116398","29","0","29"
"116399","32","32","0"
"116400","43","43","0"
"116402","26","0","26"
"116403","30","0","30"
"116404","33","0","33"
"116405","43","43","0"
"116409","36","36","0"
"116410","15","0","15"
"116411","28","0","28"
"116413","35","35","0"
"116414","27","0","27"
"116416","23","0","23"
"116417","36","36","0"
"116418","25","25","0"
"116419","29","0","29"
"116420","28","0","28"
"116421","20","0","20"
"116422","39","39","0"
"116423","26","0","26"
"116424","25","0","25"
"116426","26","0","26"
"116427","21","0","21"
"116428","31","31","0"
"116431","35","35","0"
"116432","23","0","23"
"116433","34","34","0"
"116435","26","0","26"
"116437","35","35","0"
"116438","32","0","32"
"116440","43","43","0"
"116441","28","0","28"
"116444","17","0","17"
"116446","35","35","0"
"116447","30","30","0"
"116448","40","40","0"
"116449","20","0","20"
"116450","40","40","0"
"116451","40","40","0"
"116454","20","0","20"
"116458","27","0","27"
"116460","39","39","0"
"116461","23","0","23"
"116462","33","33","0"
"116463","36","36","0"
"116464","27","0","27"
"116465","33","0","33"
"116466","23","0","23"
"116467","22","22","0"
"116469","38","0","38"
"116470","18","0","18"
"116472","30","30","0"
"116473","36","36","0"
"116475","29","0","29"
"116477","30","30","0"
"116479","46","46","0"
"116480","36","36","0"
"116484","28","0","28"
"116485","27","0","27"
"116486","27","0","27"
"116487","29","29","0"
"116488","38","38","0"
"116489","24","0","24"
"116491","29","29","0"
"116492","31","0","31"
"116493","31","0","31"
"116494","36","36","0"
"116496","37","37","0"
"116497","33","33","0"
"116500","36","36","0"
"116501","32","32","0"
"116502","23","0","23"
"116503","41","41","0"
"116504","19","0","19"
"116505","27","27","0"
"116512","35","35","0"
"116513","41","41","0"
"116514","27","27","0"
"116516","28","0","28"
"116517","29","29","0"
"116518","37","37","0"
"116519","33","0","33"
"116520","29","0","29"
"116521","24","0","24"
"116523","27","0","27"
"116524","37","37","0"
"116525","49","49","0"
"116526","17","17","0"
"116527","31","0","31"
"116528","16","0","16"
"116529","21","0","21"
"116531","39","39","0"
"116532","35","0","35"
"116533","31","31","0"
"116536","30","0","30"
"116537","27","0","27"
"116538","42","42","0"
"116542","22","0","22"
"116543","31","31","0"
"116544","27","0","27"
"116545","33","33","0"
"116547","24","0","24"
"116549","30","0","30"
"116551","25","0","25"
"116553","22","0","22"
"116556","22","0","22"
"116557","36","0","36"
"116559","44","44","0"
"116560","40","40","0"
"116561","49","49","0"
"116562","26","0","26"
"116563","23","0","23"
"116564","35","35","0"
"116566","28","0","28"
"116567","42","42","0"
"116569","20","0","20"
"116570","46","46","0"
"116573","31","0","31"
"116576","28","0","28"
"116578","36","36","0"
"116580","29","0","29"
"116582","30","30","0"
"116583","29","0","29"
"116584","25","0","25"
"116585","33","33","0"
"116586","29","0","29"
"116587","26","0","26"
"116588","38","38","0"
"116589","35","35","0"
"116590","34","34","0"
"116591","32","0","32"
"116593","45","45","0"
"116595","23","0","23"
"116596","30","30","0"
"116600","38","38","0"
"116601","36","0","36"
"116602","22","0","22"
"116604","27","27","0"
"116605","27","0","27"
"116607","48","48","0"
"116609","36","36","0"
"116610","28","0","28"
"116611","30","0","30"
"116619","36","0","36"
"116621","36","36","0"
"116622","34","34","0"
"116623","24","0","24"
"116624","18","0","18"
"116625","36","36","0"
"116627","22","0","22"
"116628","38","38","0"
"116629","30","0","30"
"116630","35","35","0"
"116632","21","0","21"
"116634","23","0","23"
"116635","32","32","0"
"116637","28","0","28"
"116640","29","0","29"
"116644","27","0","27"
"116646","24","0","24"
"116647","28","0","28"
"116648","22","0","22"
"116649","48","48","0"
"116651","37","37","0"
"116653","21","0","21"
"116654","32","32","0"
"116655","23","0","23"
"116658","27","27","0"
"116660","45","45","0"
"116661","35","0","35"
"116663","31","0","31"
"116664","40","40","0"
"116665","30","0","30"
"116666","34","0","34"
"116667","35","35","0"
"116668","23","0","23"
"116669","41","41","0"
"116670","27","0","27"
"116671","32","32","0"
"116676","35","35","0"
"116677","27","0","27"
"116678","41","41","0"
"116679","29","0","29"
"116680","39","39","0"
"116681","28","0","28"
"116682","25","0","25"
"116683","31","0","31"
"116684","36","36","0"
"116685","23","0","23"
"116686","40","40","0"
"116687","20","0","20"
"116692","33","0","33"
"116695","27","0","27"
"116696","34","0","34"
"116697","26","0","26"
"116698","31","0","31"
"116699","52","52","0"
"116700","42","42","0"
"116703","33","0","33"
"116704","44","44","0"
"116706","38","38","0"
"116707","38","38","0"
"116708","38","38","0"
"116710","24","0","24"
"116711","33","33","0"
"116712","30","0","30"
"116713","30","0","30"
"116714","34","34","0"
"116716","34","34","0"
"116717","40","40","0"
"116719","40","40","0"
"116720","28","0","28"
"116721","41","41","0"
"116722","23","0","23"
"116723","24","24","0"
"116725","25","0","25"
"116726","22","0","22"
"116727","22","0","22"
"116728","45","45","0"
"116731","37","37","0"
"116733","24","24","0"
"116735","26","0","26"
"116736","37","37","0"
"116738","26","0","26"
"116739","29","29","0"
"116740","40","40","0"
"116741","35","0","35"
"116742","27","27","0"
"116743","27","27","0"
"116744","38","38","0"
"116745","25","0","25"
"116746","29","29","0"
"116747","29","0","29"
"116748","30","30","0"
"116749","30","0","30"
"116750","34","34","0"
"116751","26","0","26"
"116752","22","0","22"
"116753","34","0","34"
"116755","42","42","0"
"116757","27","0","27"
"116759","37","37","0"
"116760","40","40","0"
"116764","18","0","18"
"116765","31","0","31"
"116767","22","0","22"
"116768","33","33","0"
"116769","26","0","26"
"116770","31","31","0"
"116771","32","0","32"
"116773","36","36","0"
"116774","40","40","0"
"116775","29","29","0"
"116776","21","0","21"
"116778","31","31","0"
"116779","25","0","25"
"116780","24","0","24"
"116783","34","34","0"
"116784","25","25","0"
"116787","22","0","22"
"116788","41","41","0"
"116789","48","48","0"
"116790","22","0","22"
"116791","41","41","0"
"116792","15","0","15"
"116797","29","29","0"
"116798","27","27","0"
"116799","24","0","24"
"116801","29","29","0"
"116803","39","39","0"
"116804","40","40","0"
"116805","27","0","27"
"116807","27","27","0"
"116809","31","31","0"
"116810","21","0","21"
"116811","44","44","0"
"116812","23","0","23"
"116813","23","0","23"
"116814","34","34","0"
"116816","37","37","0"
"116817","34","34","0"
"116818","26","0","26"
"116820","41","41","0"
"116821","34","0","34"
"116823","27","0","27"
"116829","42","42","0"
"116832","32","0","32"
"116833","21","0","21"
"116834","36","36","0"
"116835","19","0","19"
"116836","27","0","27"
"116837","26","0","26"
"116838","31","31","0"
"116839","38","38","0"
"116840","40","40","0"
"116841","34","34","0"
"116843","39","39","0"
"116845","32","0","32"
"116846","25","0","25"
"116847","43","43","0"
"116849","27","27","0"
"116850","28","0","28"
"116851","26","26","0"
"116852","24","24","0"
"116853","32","32","0"
"116854","29","0","29"
"116855","34","34","0"
"116857","47","47","0"
"116860","28","28","0"
"116861","20","0","20"
"116862","26","0","26"
"116863","23","0","23"
"116865","26","0","26"
"116866","25","0","25"
"116867","29","29","0"
"116868","35","35","0"
"116870","38","0","38"
"116871","27","0","27"
"116873","20","20","0"
"116875","33","0","33"
"116876","23","0","23"
"116877","44","44","0"
"116878","23","0","23"
"116879","31","31","0"
"116880","41","41","0"
"116882","24","0","24"
"116883","34","34","0"
"116884","42","42","0"
"116886","31","0","31"
"116887","27","0","27"
"116888","30","0","30"
"116889","18","0","18"
"116891","27","0","27"
"116892","23","0","23"
"116893","25","0","25"
"116894","35","0","35"
"116896","37","37","0"
"116897","38","38","0"
"116898","44","44","0"
"116901","31","0","31"
"116902","16","0","16"
"116904","35","0","35"
"116906","27","0","27"
"116907","21","0","21"
"116908","35","35","0"
"116909","18","0","18"
"116912","24","0","24"
"116914","28","28","0"
"116915","28","28","0"
"116917","21","0","21"
"116919","43","43","0"
"116924","24","0","24"
"116926","17","0","17"
"116928","26","0","26"
"116929","25","0","25"
"116930","29","0","29"
"116931","42","42","0"
"116932","26","0","26"
"116933","22","0","22"
"116935","21","0","21"
"116936","38","38","0"
"116939","29","0","29"
"116940","38","38","0"
"116942","27","0","27"
"116943","17","0","17"
"116944","29","29","0"
