"driver_id","total_rides","total_users","rides_completed","rides_canceled","reviews","avg_ratings"
"111281","12","12","10","2","6","2.17"
"111313","12","12","11","1","7","2.17"
"111434","7","7","6","1","4","2.17"
"111937","18","18","14","4","11","2.17"
"112129","18","18","13","5","10","2.17"
"112156","13","13","13","0","6","2.17"
"112317","15","15","13","2","9","2.17"
"112464","11","11","10","1","10","2.17"
"113233","17","17","16","1","13","2.17"
"113265","9","9","8","1","6","2.17"
"113389","18","18","14","4","9","2.17"
"113485","18","18","17","1","14","2.17"
"113876","13","12","12","1","11","2.17"
"113967","11","11","11","0","10","2.17"
"113974","11","11","10","1","8","2.17"
"114260","13","13","11","2","7","2.17"
"114338","10","10","10","0","4","2.17"
"114436","16","16","16","0","12","2.17"
"114473","11","11","10","1","8","2.17"
"114482","15","15","14","1","7","2.17"
"114483","15","15","11","4","6","2.17"
"114534","10","10","10","0","6","2.17"
"114538","8","8","8","0","7","2.17"
"114729","19","19","17","2","10","2.17"
"114815","16","16","15","1","10","2.17"
"114821","9","9","8","1","7","2.17"
"114827","12","12","10","2","8","2.17"
"114974","7","7","7","0","5","2.17"
"115001","13","13","12","1","8","2.17"
"115145","15","15","12","3","8","2.17"
"115164","11","11","10","1","4","2.17"
"115237","15","15","14","1","7","2.17"
"115368","15","15","15","0","10","2.17"
"115691","21","21","19","2","10","2.17"
"115792","14","14","14","0","8","2.17"
"116407","12","12","12","0","10","2.17"
"116592","15","15","14","1","11","2.17"
"116751","11","11","10","1","8","2.17"
"116914","8","8","7","1","6","2.17"
"117112","13","13","12","1","8","2.17"
"117140","12","12","12","0","8","2.17"
"117216","9","9","9","0","7","2.17"
"117390","16","16","15","1","13","2.17"
"117595","13","13","11","2","9","2.17"
"109362","14","14","14","0","9","2.16"
"110196","21","21","20","1","14","2.16"
"113795","15","15","14","1","10","2.16"
"100822","13","13","12","1","9","2.15"
"101014","12","12","12","0","9","2.15"
"102492","17","17","15","2","11","2.15"
"102642","24","23","23","1","12","2.15"
"103952","15","15","13","2","10","2.15"
"105246","12","12","12","0","9","2.15"
"107969","18","17","14","4","13","2.15"
"109473","20","20","19","1","14","2.15"
"110606","15","15","14","1","8","2.15"
"113076","11","11","10","1","9","2.15"
"113280","14","14","14","0","11","2.15"
"115922","22","22","18","4","13","2.15"
"117367","14","14","12","2","9","2.15"
"117515","17","17","15","2","11","2.15"
"101004","13","13","11","2","8","2.14"
"101298","21","21","18","3","14","2.14"
"103106","16","16","13","3","10","2.14"
"103346","12","12","10","2","7","2.14"
"103604","14","14","14","0","9","2.14"
"104177","14","14","13","1","9","2.14"
"104333","13","13","13","0","10","2.14"
"104774","14","14","14","0","11","2.14"
"104877","17","17","16","1","13","2.14"
"105565","12","12","12","0","7","2.14"
"105597","16","16","14","2","11","2.14"
"106993","14","14","12","2","8","2.14"
"107492","19","19","14","5","10","2.14"
"107516","13","13","13","0","10","2.14"
"108130","10","10","9","1","8","2.14"
"108492","16","16","13","3","9","2.14"
"108684","10","10","10","0","9","2.14"
"108749","12","12","11","1","10","2.14"
"108913","11","11","10","1","8","2.14"
"108983","14","14","13","1","11","2.14"
"109415","16","16","13","3","7","2.14"
"109483","12","12","11","1","9","2.14"
"110332","10","10","10","0","9","2.14"
"111636","13","13","13","0","11","2.14"
"111830","20","20","18","2","10","2.14"
"111950","16","16","14","2","8","2.14"
"112621","16","16","15","1","10","2.14"
"114007","12","12","10","2","7","2.14"
"114663","20","20","18","2","12","2.14"
"114796","17","17","13","4","9","2.14"
"115043","9","9","9","0","7","2.14"
"115050","14","14","11","3","11","2.14"
"115064","19","19","16","3","12","2.14"
"115473","16","16","14","2","10","2.14"
"115745","16","16","14","2","10","2.14"
"115747","16","16","13","3","10","2.14"
"115950","11","11","11","0","9","2.14"
"116115","10","10","9","1","7","2.14"
"116493","17","17","16","1","12","2.14"
"116555","12","12","12","0","10","2.14"
"116723","12","12","11","1","8","2.14"
"116909","15","15","14","1","11","2.14"
"100078","11","11","11","0","5","2.13"
"101186","10","10","10","0","5","2.13"
"101403","11","10","9","2","5","2.13"
"101701","14","14","13","1","10","2.13"
"102664","15","15","13","2","9","2.13"
"103891","13","13","12","1","10","2.13"
"104380","22","22","20","2","12","2.13"
"105689","12","12","10","2","5","2.13"
"105831","9","9","9","0","6","2.13"
"106028","12","12","12","0","5","2.13"
"106219","14","14","14","0","8","2.13"
"106649","10","10","9","1","6","2.13"
"107628","9","9","8","1","7","2.13"
"107707","11","11","10","1","6","2.13"
"107800","21","21","21","0","14","2.13"
"107885","16","16","15","1","6","2.13"
"108396","14","14","11","3","7","2.13"
"109199","11","11","10","1","9","2.13"
"109364","10","9","7","3","6","2.13"
"109654","17","17","16","1","11","2.13"
"109702","14","14","12","2","10","2.13"
"109705","10","10","10","0","7","2.13"
"109724","16","16","12","4","8","2.13"
"109762","15","15","14","1","9","2.13"
"110582","13","13","12","1","8","2.13"
"110802","10","10","9","1","5","2.13"
"110860","13","13","12","1","7","2.13"
"111425","10","9","9","1","7","2.13"
"111446","15","15","15","0","8","2.13"
"111811","15","15","11","4","8","2.13"
"112049","10","10","9","1","6","2.13"
"112274","12","12","12","0","8","2.13"
"112558","11","11","11","0","9","2.13"
"112579","13","13","12","1","9","2.13"
"112603","14","14","13","1","6","2.13"
"112781","11","11","9","2","5","2.13"
"112814","14","14","12","2","5","2.13"
"113060","14","14","12","2","9","2.13"
"113655","8","8","8","0","5","2.13"
"113674","14","14","13","1","8","2.13"
"113842","13","13","11","2","6","2.13"
"113872","11","11","10","1","6","2.13"
"114020","16","16","14","2","9","2.13"
"114144","11","11","11","0","8","2.13"
"114169","16","16","15","1","9","2.13"
"114241","12","12","11","1","7","2.13"
"114608","11","11","9","2","5","2.13"
"114885","12","12","11","1","10","2.13"
"116190","14","14","14","0","11","2.13"
"116934","9","9","9","0","5","2.13"
"103475","17","17","16","1","10","2.12"
"106857","19","19","17","2","11","2.12"
"107115","18","18","16","2","12","2.12"
"108161","15","15","15","0","13","2.12"
"113814","17","17","16","1","11","2.12"
"115018","18","18","14","4","11","2.12"
"100974","12","12","12","0","7","2.11"
"101258","14","14","14","0","12","2.11"
"101501","20","20","18","2","17","2.11"
"102015","8","8","8","0","5","2.11"
"102136","16","16","14","2","9","2.11"
"102247","17","17","16","1","11","2.11"
"102559","22","22","17","5","12","2.11"
"103566","15","15","12","3","8","2.11"
"104542","10","10","7","3","5","2.11"
"108333","14","14","13","1","9","2.11"
"108399","14","14","13","1","9","2.11"
"108748","14","14","9","5","5","2.11"
"110966","8","8","8","0","5","2.11"
"113843","15","15","14","1","12","2.11"
"113908","16","16","14","2","10","2.11"
"114001","9","9","8","1","5","2.11"
"114629","15","15","12","3","10","2.11"
"115929","17","17","15","2","10","2.11"
"117495","12","12","11","1","9","2.11"
"100107","14","14","12","2","9","2.10"
"100751","20","20","20","0","12","2.10"
"100782","11","11","9","2","6","2.10"
"101326","12","12","11","1","6","2.10"
"101336","16","16","11","5","6","2.10"
"101601","13","13","11","2","6","2.10"
"101742","17","17","17","0","13","2.10"
"102869","12","12","11","1","8","2.10"
"102941","16","16","14","2","8","2.10"
"103035","13","13","13","0","8","2.10"
"103221","7","7","7","0","7","2.10"
"103374","14","14","14","0","12","2.10"
"103657","15","15","14","1","8","2.10"
"103670","16","16","15","1","10","2.10"
"104000","12","12","11","1","7","2.10"
"104151","11","11","8","3","6","2.10"
"104960","14","14","11","3","7","2.10"
"105158","22","22","20","2","13","2.10"
"105557","13","13","12","1","11","2.10"
"106276","14","14","12","2","7","2.10"
"106438","9","9","6","3","6","2.10"
"106706","16","16","16","0","12","2.10"
"107092","11","11","11","0","7","2.10"
"107998","12","12","11","1","7","2.10"
"108008","11","11","10","1","6","2.10"
"108124","9","9","8","1","6","2.10"
"108859","15","15","14","1","8","2.10"
"108900","14","14","12","2","7","2.10"
"109085","15","15","14","1","7","2.10"
"109554","10","10","9","1","6","2.10"
"109632","11","11","11","0","6","2.10"
"110901","13","13","9","4","6","2.10"
"111008","13","13","11","2","7","2.10"
"111664","12","12","10","2","7","2.10"
"111887","15","15","11","4","7","2.10"
"112350","10","10","10","0","8","2.10"
"112387","12","12","11","1","8","2.10"
"112427","9","9","8","1","6","2.10"
"112454","14","14","11","3","9","2.10"
"113183","15","15","12","3","10","2.10"
"113804","7","7","6","1","6","2.10"
"114942","12","12","10","2","6","2.10"
"115557","13","13","11","2","7","2.10"
"116352","18","18","14","4","10","2.10"
"116845","17","17","17","0","12","2.10"
"117477","9","9","8","1","7","2.10"
"103191","16","16","15","1","14","2.09"
"108845","17","17","14","3","13","2.09"
"115174","18","18","18","0","14","2.09"
"100198","12","12","11","1","6","2.08"
"100321","10","10","9","1","6","2.08"
"100589","16","16","12","4","9","2.08"
"101437","7","7","7","0","7","2.08"
"102068","15","15","15","0","12","2.08"
"102308","10","10","10","0","6","2.08"
"102738","17","17","16","1","8","2.08"
"103036","14","14","13","1","9","2.08"
"103122","10","10","10","0","7","2.08"
"103590","13","13","12","1","7","2.08"
"104732","14","14","13","1","11","2.08"
"105047","15","15","11","4","7","2.08"
"105134","14","14","13","1","9","2.08"
"106090","20","20","16","4","10","2.08"
"106163","21","21","21","0","17","2.08"
"106603","10","10","9","1","7","2.08"
"107305","11","11","9","2","6","2.08"
"107680","14","14","13","1","9","2.08"
"107721","12","12","10","2","8","2.08"
"107758","17","17","15","2","10","2.08"
"108191","15","15","13","2","8","2.08"
"108571","17","17","16","1","7","2.08"
"109313","12","12","12","0","9","2.08"
"110666","15","15","15","0","7","2.08"
"110897","13","13","10","3","8","2.08"
"111122","8","8","8","0","7","2.08"
"111421","9","9","9","0","7","2.08"
"111799","12","12","12","0","8","2.08"
"112139","16","16","14","2","7","2.08"
"112503","12","12","10","2","7","2.08"
"113192","16","16","14","2","6","2.08"
"113543","12","12","10","2","6","2.08"
"113585","12","12","11","1","9","2.08"
"113616","18","18","16","2","9","2.08"
"113723","12","12","11","1","7","2.08"
"114466","12","12","10","2","8","2.08"
"114524","11","11","9","2","7","2.08"
"114578","9","9","9","0","7","2.08"
"114755","16","16","15","1","10","2.08"
"115591","11","11","9","2","9","2.08"
"115847","20","20","20","0","13","2.08"
"116161","9","9","9","0","8","2.08"
"116390","13","13","12","1","7","2.08"
"116683","11","11","11","0","8","2.08"
"116790","14","14","12","2","7","2.08"
"117027","11","11","10","1","9","2.08"
"117123","10","10","9","1","7","2.08"
"117232","13","13","13","0","11","2.08"
"117376","13","13","12","1","8","2.08"
"100438","10","10","10","0","8","2.07"
"101970","14","14","13","1","9","2.07"
"101980","12","12","12","0","7","2.07"
"103110","17","17","14","3","11","2.07"
"103400","9","9","9","0","9","2.07"
"103701","21","21","16","5","10","2.07"
"103829","18","18","16","2","14","2.07"
"104214","14","14","13","1","9","2.07"
"105822","9","9","8","1","7","2.07"
"105979","17","17","15","2","9","2.07"
"106021","19","19","18","1","9","2.07"
"106195","17","17","15","2","9","2.07"
"107742","14","14","14","0","7","2.07"
"107848","15","15","11","4","8","2.07"
"107995","19","19","15","4","10","2.07"
"108021","16","16","15","1","8","2.07"
"109073","9","9","9","0","8","2.07"
"109163","14","14","14","0","10","2.07"
"109692","10","10","9","1","7","2.07"
"109809","19","19","16","3","13","2.07"
"110300","18","18","15","3","12","2.07"
"110329","15","15","15","0","7","2.07"
"110519","13","13","12","1","8","2.07"
"110585","14","14","12","2","8","2.07"
"111022","16","16","15","1","10","2.07"
"111464","12","12","12","0","9","2.07"
"112229","11","11","9","2","8","2.07"
"112807","17","17","14","3","10","2.07"
"113477","19","19","16","3","13","2.07"
"114273","20","20","19","1","12","2.07"
"115498","17","17","16","1","13","2.07"
"116170","16","16","15","1","11","2.07"
"117006","15","15","12","3","7","2.07"
"100088","22","22","21","1","16","2.06"
"101416","12","12","10","2","9","2.06"
"102537","16","16","15","1","11","2.06"
"102817","13","13","12","1","8","2.06"
"104841","11","11","11","0","8","2.06"
"105191","16","16","15","1","10","2.06"
"105401","10","10","9","1","9","2.06"
"105645","14","14","14","0","12","2.06"
"106321","14","14","11","3","8","2.06"
"106982","19","19","15","4","9","2.06"
"107514","18","18","17","1","12","2.06"
"109510","15","15","15","0","10","2.06"
"110466","13","13","12","1","9","2.06"
"110727","21","21","21","0","10","2.06"
"111035","17","17","15","2","10","2.06"
"111346","15","15","11","4","8","2.06"
"112326","13","13","13","0","9","2.06"
"114808","14","14","12","2","10","2.06"
"115070","15","15","15","0","8","2.06"
"115410","17","17","17","0","13","2.06"
"116111","17","17","17","0","10","2.06"
"117234","16","16","15","1","10","2.06"
"102773","14","14","14","0","9","2.05"
"103082","14","14","14","0","11","2.05"
"103565","15","15","15","0","12","2.05"
"106165","13","13","11","2","9","2.05"
"107985","12","12","12","0","9","2.05"
"108000","11","11","10","1","8","2.05"
"108419","21","21","18","3","12","2.05"
"111749","14","14","13","1","11","2.05"
"113165","15","15","14","1","9","2.05"
"115429","16","16","15","1","15","2.05"
"116685","19","19","19","0","14","2.05"
"102796","11","11","11","0","7","2.04"
"104419","16","16","13","3","8","2.04"
"104845","12","12","12","0","11","2.04"
"106384","18","18","14","4","10","2.04"
"107316","14","14","14","0","9","2.04"
"109857","12","12","12","0","10","2.04"
"111628","13","13","13","0","10","2.04"
"112338","16","16","15","1","10","2.04"
"115317","17","17","14","3","9","2.04"
"101758","13","13","12","1","8","2.03"
"112117","13","13","12","1","9","2.03"
"113352","13","13","9","4","9","2.03"
"114325","16","16","14","2","10","2.03"
"115255","14","14","14","0","10","2.03"
"115439","17","17","14","3","12","2.03"
"116109","16","16","15","1","11","2.03"
"116938","23","23","22","1","14","2.03"
"105865","17","17","14","3","11","2.02"
"109182","16","16","16","0","13","2.02"
"113208","12","12","12","0","9","2.02"
"115155","12","12","11","1","11","2.02"
"115874","20","20","18","2","15","2.02"
"100027","13","13","11","2","8","2.00"
"100122","12","12","9","3","4","2.00"
"100287","17","17","16","1","9","2.00"
"100375","12","12","11","1","5","2.00"
"100426","11","11","9","2","6","2.00"
"100493","5","5","5","0","4","2.00"
"100581","7","7","5","2","3","2.00"
"100627","13","13","10","3","9","2.00"
"100791","14","14","11","3","8","2.00"
"100838","9","9","8","1","4","2.00"
"100839","12","12","11","1","6","2.00"
"100846","13","13","11","2","6","2.00"
"100881","15","15","11","4","7","2.00"
"101013","10","10","9","1","7","2.00"
"101055","9","9","8","1","5","2.00"
"101095","14","14","14","0","8","2.00"
"101214","7","7","7","0","4","2.00"
"101225","12","12","9","3","3","2.00"
"101293","13","13","12","1","7","2.00"
"101343","14","14","13","1","8","2.00"
"101401","14","14","13","1","8","2.00"
"101556","8","8","7","1","7","2.00"
"101559","14","14","14","0","9","2.00"
"101566","15","15","14","1","7","2.00"
"101594","12","12","10","2","6","2.00"
"101629","9","9","9","0","4","2.00"
"101709","14","14","10","4","4","2.00"
"101769","10","10","9","1","6","2.00"
"101783","9","9","8","1","5","2.00"
"101875","11","11","9","2","5","2.00"
"101904","9","9","7","2","5","2.00"
"101911","11","11","10","1","5","2.00"
"101931","16","16","14","2","10","2.00"
"102039","11","11","11","0","8","2.00"
"102258","17","17","13","4","8","2.00"
"102316","14","14","12","2","6","2.00"
"102374","7","7","7","0","4","2.00"
"102412","7","7","7","0","7","2.00"
"102425","6","6","5","1","2","2.00"
"102444","14","14","13","1","6","2.00"
"102615","15","15","15","0","12","2.00"
"102875","16","16","16","0","9","2.00"
"102890","11","11","10","1","7","2.00"
"102900","15","15","13","2","6","2.00"
"102931","18","18","16","2","8","2.00"
"103069","14","14","13","1","8","2.00"
"103152","18","18","16","2","6","2.00"
"103246","14","14","13","1","5","2.00"
"103298","15","15","13","2","8","2.00"
"103444","13","13","13","0","9","2.00"
"103450","12","12","12","0","6","2.00"
"103508","10","10","9","1","5","2.00"
"103515","12","12","10","2","3","2.00"
"103753","9","9","9","0","3","2.00"
"103832","14","14","13","1","6","2.00"
"103856","14","14","13","1","4","2.00"
"103867","10","10","8","2","6","2.00"
"103994","15","15","13","2","9","2.00"
"104135","15","15","15","0","7","2.00"
